ano,municipio,frota
2010,Aceguá,1.731
2010,Água Santa,1.716
2010,Agudo,7.046
2010,Ajuricaba,3.698
2010,Alecrim,2.536
2010,Alegrete,25.323
2010,Alegria,1.429
2010,Almirante Tamandaré do Sul,923
2010,Alpestre,2.899
2010,Alto Alegre,821
2010,Alto Feliz,1.544
2010,Alvorada,51.888
2010,Amaral Ferrador,2.218
2010,Ametista do Sul,2.907
2010,André da Rocha,531
2010,Anta Gorda,3.286
2010,Antônio Prado,7.629
2010,Arambaré,1.046
2010,Araricá,2.059
2010,Aratiba,2.972
2010,Arroio do Meio,11.145
2010,Arroio do Padre,1.396
2010,Arroio do Sal,2.324
2010,Arroio do Tigre,4.951
2010,Arroio dos Ratos,4.492
2010,Arroio Grande,6.675
2010,Arvorezinha,5.145
2010,Augusto Pestana,3.925
2010,Áurea,1.465
2010,Bagé,45.312
2010,Balneário Pinhal,1.836
2010,Barão,2.847
2010,Barão de Cotegipe,2.770
2010,Barão do Triunfo,2.357
2010,Barra do Guarita,564
2010,Barra do Quaraí,851
2010,Barra do Ribeiro,3.724
2010,Barra do Rio Azul,751
2010,Barra Funda,1.452
2010,Barracão,1.934
2010,Barros Cassal,3.597
2010,Benjamin Constant do Sul,536
2010,Bento Gonçalves,61.600
2010,Boa Vista das Missões,942
2010,Boa Vista do Buricá,3.792
2010,Boa Vista do Cadeado,782
2010,Boa Vista do Incra,834
2010,Boa Vista do Sul,1.555
2010,Bom Jesus,3.497
2010,Bom Princípio,6.469
2010,Bom Progresso,826
2010,Bom Retiro do Sul,5.374
2010,Boqueirão do Leão,3.024
2010,Bossoroca,1.725
2010,Bozano,939
2010,Braga,1.248
2010,Brochier,2.866
2010,Butiá,6.875
2010,Caçapava do Sul,12.226
2010,Cacequi,3.146
2010,Cachoeira do Sul,33.433
2010,Cachoeirinha,53.057
2010,Cacique Doble,1.613
2010,Caibaté,1.947
2010,Caiçara,2.263
2010,Camaquã,28.193
2010,Camargo,1.209
2010,Cambará do Sul,2.044
2010,Campestre da Serra,1.358
2010,Campina das Missões,2.853
2010,Campinas do Sul,2.769
2010,Campo Bom,29.007
2010,Campo Novo,2.146
2010,Campos Borges,1.476
2010,Candelária,11.335
2010,Cândido Godói,3.402
2010,Candiota,3.132
2010,Canela,17.481
2010,Canguçu,24.899
2010,Canoas,141.649
2010,Canudos do Vale,624
2010,Capão Bonito do Sul,416
2010,Capão da Canoa,18.541
2010,Capão do Cipó,938
2010,Capão do Leão,7.702
2010,Capela de Santana,2.633
2010,Capitão,1.283
2010,Capivari do Sul,1.555
2010,Caraá,1.894
2010,Carazinho,29.244
2010,Carlos Barbosa,13.875
2010,Carlos Gomes,491
2010,Casca,5.266
2010,Caseiros,1.384
2010,Catuípe,4.203
2010,Caxias do Sul,231.960
2010,Centenário,1.184
2010,Cerrito,2.191
2010,Cerro Branco,1.779
2010,Cerro Grande,874
2010,Cerro Grande do Sul,4.645
2010,Cerro Largo,6.268
2010,Chapada,5.348
2010,Charqueadas,11.892
2010,Charrua,1.098
2010,Chiapetta,1.588
2010,Chuí,2.426
2010,Chuvisca,1.945
2010,Cidreira,2.491
2010,Ciríaco,2.305
2010,Colinas,1.411
2010,Colorado,1.932
2010,Condor,2.829
2010,Constantina,4.553
2010,Coqueiro Baixo,603
2010,Coqueiros do Sul,1.173
2010,Coronel Barros,1.083
2010,Coronel Bicaco,2.634
2010,Coronel Pilar,775
2010,Cotiporã,1.931
2010,Coxilha,1.187
2010,Crissiumal,6.867
2010,Cristal,2.603
2010,Cristal do Sul,868
2010,Cruz Alta,25.408
2010,Cruzaltense,912
2010,Cruzeiro do Sul,6.380
2010,David Canabarro,2.527
2010,Derrubadas,995
2010,Dezesseis de Novembro,850
2010,Dilermando de Aguiar,685
2010,Dois Irmãos,12.545
2010,Dois Irmãos das Missões,686
2010,Dois Lajeados,1.610
2010,Dom Feliciano,5.290
2010,Dom Pedrito,15.375
2010,Dom Pedro de Alcântara,1.094
2010,Dona Francisca,1.251
2010,Doutor Maurício Cardoso,2.296
2010,Doutor Ricardo,942
2010,Eldorado do Sul,10.163
2010,Encantado,12.614
2010,Encruzilhada do Sul,7.893
2010,Engenho Velho,438
2010,Entre-Ijuís,3.948
2010,Entre Rios do Sul,1.022
2010,Erebango,1.177
2010,Erechim,52.341
2010,Ernestina,1.704
2010,Erval Grande,1.737
2010,Erval Seco,2.327
2010,Esmeralda,1.126
2010,Esperança do Sul,1.025
2010,Espumoso,7.892
2010,Estação,2.903
2010,Estância Velha,21.106
2010,Esteio,35.574
2010,Estrela,18.727
2010,Estrela Velha,1.355
2010,Eugênio de Castro,1.097
2010,Fagundes Varela,1.407
2010,Farroupilha,33.570
2010,Faxinal do Soturno,2.957
2010,Faxinalzinho,791
2010,Fazenda Vilanova,1.906
2010,Feliz,7.259
2010,Flores da Cunha,16.637
2010,Floriano Peixoto,815
2010,Fontoura Xavier,3.317
2010,Formigueiro,2.235
2010,Forquetinha,1.128
2010,Fortaleza dos Valos,2.150
2010,Frederico Westphalen,14.189
2010,Garibaldi,18.273
2010,Garruchos,619
2010,Gaurama,2.928
2010,General Câmara,2.404
2010,Gentil,816
2010,Getúlio Vargas,8.403
2010,Giruá,6.840
2010,Glorinha,2.968
2010,Gramado,18.391
2010,Gramado dos Loureiros,577
2010,Gramado Xavier,1.271
2010,Gravataí,99.114
2010,Guabiju,708
2010,Guaíba,33.944
2010,Guaporé,11.404
2010,Guarani das Missões,3.380
2010,Harmonia,2.470
2010,Herval,2.258
2010,Herveiras,879
2010,Horizontina,10.909
2010,Hulha Negra,1.297
2010,Humaitá,2.408
2010,Ibarama,1.828
2010,Ibiaçá,2.455
2010,Ibiraiaras,3.763
2010,Ibirapuitã,1.529
2010,Ibirubá,10.761
2010,Igrejinha,15.260
2010,Ijuí,38.364
2010,Ilópolis,1.940
2010,Imbé,6.774
2010,Imigrante,1.579
2010,Independência,2.628
2010,Inhacorá,667
2010,Ipê,2.692
2010,Ipiranga do Sul,1.216
2010,Iraí,2.856
2010,Itaara,1.746
2010,Itacurubi,708
2010,Itapuca,736
2010,Itaqui,11.715
2010,Itati,788
2010,Itatiba do Sul,1.352
2010,Ivorá,827
2010,Ivoti,10.489
2010,Jaboticaba,1.239
2010,Jacuizinho,650
2010,Jacutinga,1.694
2010,Jaguarão,11.523
2010,Jaguari,4.493
2010,Jaquirana,1.113
2010,Jari,949
2010,Jóia,3.056
2010,Júlio de Castilhos,7.075
2010,Lagoa Bonita do Sul,991
2010,Lagoa dos Três Cantos,879
2010,Lagoa Vermelha,11.439
2010,Lagoão,1.649
2010,Lajeado,45.457
2010,Lajeado do Bugre,561
2010,Lavras do Sul,2.130
2010,Liberato Salzano,1.954
2010,Lindolfo Collor,2.050
2010,Linha Nova,831
2010,Maçambará,598
2010,Machadinho,1.975
2010,Mampituba,682
2010,Manoel Viana,2.084
2010,Maquiné,2.536
2010,Maratá,1.345
2010,Marau,19.664
2010,Marcelino Ramos,1.983
2010,Mariana Pimentel,1.597
2010,Mariano Moro,919
2010,Marques de Souza,1.957
2010,Mata,1.738
2010,Mato Castelhano,1.156
2010,Mato Leitão,2.702
2010,Mato Queimado,797
2010,Maximiliano de Almeida,2.258
2010,Minas do Leão,2.249
2010,Miraguaí,1.876
2010,Montauri,811
2010,Monte Alegre dos Campos,752
2010,Monte Belo do Sul,1.354
2010,Montenegro,31.476
2010,Mormaço,886
2010,Morrinhos do Sul,1.553
2010,Morro Redondo,3.503
2010,Morro Reuter,2.886
2010,Mostardas,3.513
2010,Muçum,2.496
2010,Muitos Capões,802
2010,Muliterno,777
2010,Não-Me-Toque,8.873
2010,Nicolau Vergueiro,831
2010,Nonoai,4.039
2010,Nova Alvorada,1.444
2010,Nova Araçá,2.148
2010,Nova Bassano,5.469
2010,Nova Boa Vista,1.070
2010,Nova Bréscia,1.628
2010,Nova Candelária,1.517
2010,Nova Esperança do Sul,1.645
2010,Nova Hartz,6.882
2010,Nova Pádua,1.459
2010,Nova Palma,3.002
2010,Nova Petrópolis,11.224
2010,Nova Prata,12.678
2010,Nova Ramada,1.002
2010,Nova Roma do Sul,1.547
2010,Nova Santa Rita,9.158
2010,Novo Barreiro,1.411
2010,Novo Cabrais,1.402
2010,Novo Hamburgo,119.905
2010,Novo Machado,1.615
2010,Novo Tiradentes,644
2010,Novo Xingu,589
2010,Osório,20.977
2010,Paim Filho,1.632
2010,Palmares do Sul,3.604
2010,Palmeira das Missões,14.883
2010,Palmitinho,3.163
2010,Panambi,19.960
2010,Pantano Grande,3.174
2010,Paraí,4.022
2010,Paraíso do Sul,2.658
2010,Pareci Novo,2.430
2010,Parobé,20.167
2010,Passa Sete,1.969
2010,Passo do Sobrado,2.823
2010,Passo Fundo,87.561
2010,Paulo Bento,842
2010,Paverama,3.243
2010,Pedras Altas,475
2010,Pedro Osório,2.716
2010,Pejuçara,1.872
2010,Pelotas,143.850
2010,Picada Café,2.653
2010,Pinhal,879
2010,Pinhal da Serra,605
2010,Pinhal Grande,1.473
2010,Pinheirinho do Vale,1.371
2010,Pinheiro Machado,4.320
2010,Pinto Bandeira,29
2010,Pirapó,807
2010,Piratini,6.166
2010,Planalto,3.628
2010,Poço das Antas,1.146
2010,Pontão,1.274
2010,Ponte Preta,841
2010,Portão,17.311
2010,Porto Alegre,686.142
2010,Porto Lucena,1.985
2010,Porto Mauá,939
2010,Porto Vera Cruz,525
2010,Porto Xavier,4.400
2010,Pouso Novo,813
2010,Presidente Lucena,1.313
2010,Progresso,2.347
2010,Protásio Alves,907
2010,Putinga,1.993
2010,Quaraí,11.780
2010,Quatro Irmãos,545
2010,Quevedos,826
2010,Quinze de Novembro,1.803
2010,Redentora,1.649
2010,Relvado,1.056
2010,Restinga Seca,5.770
2010,Rio dos Índios,1.014
2010,Rio Grande,78.867
2010,Rio Pardo,11.649
2010,Riozinho,1.553
2010,Roca Sales,4.431
2010,Rodeio Bonito,2.665
2010,Rolador,795
2010,Rolante,8.190
2010,Ronda Alta,3.847
2010,Rondinha,2.224
2010,Roque Gonzales,2.554
2010,Rosário do Sul,12.771
2010,Sagrada Família,708
2010,Saldanha Marinho,1.414
2010,Salto do Jacuí,3.842
2010,Salvador das Missões,1.423
2010,Salvador do Sul,3.891
2010,Sananduva,8.896
2010,Santa Bárbara do Sul,3.719
2010,Santa Cecília do Sul,676
2010,Santa Clara do Sul,3.278
2010,Santa Cruz do Sul,66.252
2010,Santa Margarida do Sul,423
2010,Santa Maria,110.998
2010,Santa Maria do Herval,2.866
2010,Santa Rosa,36.494
2010,Santa Tereza,667
2010,Santa Vitória do Palmar,13.463
2010,Santana da Boa Vista,3.018
2010,Santana do Livramento,41.326
2010,Santiago,20.031
2010,Santo Ângelo,34.201
2010,Santo Antônio da Patrulha,16.983
2010,Santo Antônio das Missões,3.058
2010,Santo Antônio do Palma,886
2010,Santo Antônio do Planalto,1.083
2010,Santo Augusto,6.043
2010,Santo Cristo,7.750
2010,Santo Expedito do Sul,1.266
2010,São Borja,24.174
2010,São Domingos do Sul,1.475
2010,São Francisco de Assis,5.569
2010,São Francisco de Paula,7.261
2010,São Gabriel,19.749
2010,São Jerônimo,6.799
2010,São João da Urtiga,2.161
2010,São João do Polêsine,1.099
2010,São Jorge,1.527
2010,São José das Missões,752
2010,São José do Herval,890
2010,São José do Hortêncio,2.083
2010,São José do Inhacorá,965
2010,São José do Norte,5.254
2010,São José do Ouro,3.820
2010,São José do Sul,1.165
2010,São José dos Ausentes,805
2010,São Leopoldo,83.355
2010,São Lourenço do Sul,18.637
2010,São Luiz Gonzaga,13.889
2010,São Marcos,12.636
2010,São Martinho,2.822
2010,São Martinho da Serra,870
2010,São Miguel das Missões,2.747
2010,São Nicolau,1.386
2010,São Paulo das Missões,2.352
2010,São Pedro da Serra,1.723
2010,São Pedro das Missões,623
2010,São Pedro do Butiá,1.419
2010,São Pedro do Sul,5.988
2010,São Sebastião do Caí,9.925
2010,São Sepé,8.515
2010,São Valentim,1.347
2010,São Valentim do Sul,1.095
2010,São Valério do Sul,480
2010,São Vendelino,1.227
2010,São Vicente do Sul,2.659
2010,Sapiranga,34.058
2010,Sapucaia do Sul,56.337
2010,Sarandi,9.558
2010,Seberi,4.660
2010,Sede Nova,1.112
2010,Segredo,2.650
2010,Selbach,2.814
2010,Senador Salgado Filho,1.169
2010,Sentinela do Sul,2.004
2010,Serafina Corrêa,7.200
2010,Sério,887
2010,Sertão,3.410
2010,Sertão Santana,3.178
2010,Sete de Setembro,636
2010,Severiano de Almeida,1.845
2010,Silveira Martins,1.081
2010,Sinimbu,3.631
2010,Sobradinho,6.086
2010,Soledade,10.747
2010,Tabaí,2.277
2010,Tapejara,11.021
2010,Tapera,4.699
2010,Tapes,5.559
2010,Taquara,24.015
2010,Taquari,12.239
2010,Taquaruçu do Sul,1.248
2010,Tavares,1.642
2010,Tenente Portela,4.725
2010,Terra de Areia,4.035
2010,Teutônia,16.053
2010,Tio Hugo,1.114
2010,Tiradentes do Sul,2.021
2010,Toropi,1.192
2010,Torres,15.240
2010,Tramandaí,15.054
2010,Travesseiro,1.061
2010,Três Arroios,1.509
2010,Três Cachoeiras,5.428
2010,Três Coroas,10.794
2010,Três de Maio,12.024
2010,Três Forquilhas,1.013
2010,Três Palmeiras,1.470
2010,Três Passos,12.033
2010,Trindade do Sul,1.956
2010,Triunfo,9.169
2010,Tucunduva,2.834
2010,Tunas,1.227
2010,Tupanci do Sul,621
2010,Tupanciretã,7.249
2010,Tupandi,2.327
2010,Tuparendi,4.379
2010,Turuçu,1.364
2010,Ubiretama,941
2010,União da Serra,741
2010,Unistalda,617
2010,Uruguaiana,45.441
2010,Vacaria,26.856
2010,Vale do Sol,4.170
2010,Vale Real,2.645
2010,Vale Verde,1.044
2010,Vanini,1.038
2010,Venâncio Aires,32.837
2010,Vera Cruz,10.817
2010,Veranópolis,12.856
2010,Vespasiano Correa,933
2010,Viadutos,2.126
2010,Viamão,76.155
2010,Vicente Dutra,1.564
2010,Victor Graeff,1.757
2010,Vila Flores,1.909
2010,Vila Lângaro,1.010
2010,Vila Maria,2.328
2010,Vila Nova do Sul,1.326
2010,Vista Alegre,1.145
2010,Vista Alegre do Prata,750
2010,Vista Gaúcha,1.094
2010,Vitória das Missões,1.242
2010,Westfália,1.559
2010,Xangri-lá,5.404
2011,Aceguá,1.918
2011,Água Santa,1.825
2011,Agudo,7.415
2011,Ajuricaba,3.919
2011,Alecrim,2.681
2011,Alegrete,27.122
2011,Alegria,1.557
2011,Almirante Tamandaré do Sul,1.005
2011,Alpestre,3.005
2011,Alto Alegre,876
2011,Alto Feliz,1.669
2011,Alvorada,57.072
2011,Amaral Ferrador,2.266
2011,Ametista do Sul,3.197
2011,André da Rocha,551
2011,Anta Gorda,3.443
2011,Antônio Prado,7.932
2011,Arambaré,1.173
2011,Araricá,2.311
2011,Aratiba,3.197
2011,Arroio do Meio,11.839
2011,Arroio do Padre,1.435
2011,Arroio do Sal,2.660
2011,Arroio do Tigre,5.142
2011,Arroio dos Ratos,4.821
2011,Arroio Grande,7.201
2011,Arvorezinha,5.371
2011,Augusto Pestana,4.141
2011,Áurea,1.559
2011,Bagé,48.782
2011,Balneário Pinhal,2.035
2011,Barão,3.032
2011,Barão de Cotegipe,2.991
2011,Barão do Triunfo,2.412
2011,Barra do Guarita,626
2011,Barra do Quaraí,876
2011,Barra do Ribeiro,4.020
2011,Barra do Rio Azul,798
2011,Barra Funda,1.676
2011,Barracão,2.084
2011,Barros Cassal,3.785
2011,Benjamin Constant do Sul,570
2011,Bento Gonçalves,65.314
2011,Boa Vista das Missões,1.054
2011,Boa Vista do Buricá,3.997
2011,Boa Vista do Cadeado,854
2011,Boa Vista do Incra,914
2011,Boa Vista do Sul,1.633
2011,Bom Jesus,3.638
2011,Bom Princípio,6.930
2011,Bom Progresso,893
2011,Bom Retiro do Sul,5.775
2011,Boqueirão do Leão,3.125
2011,Bossoroca,1.898
2011,Bozano,1.005
2011,Braga,1.343
2011,Brochier,2.999
2011,Butiá,7.400
2011,Caçapava do Sul,13.200
2011,Cacequi,3.401
2011,Cachoeira do Sul,35.663
2011,Cachoeirinha,56.592
2011,Cacique Doble,1.745
2011,Caibaté,2.165
2011,Caiçara,2.373
2011,Camaquã,29.857
2011,Camargo,1.343
2011,Cambará do Sul,2.153
2011,Campestre da Serra,1.451
2011,Campina das Missões,3.053
2011,Campinas do Sul,2.955
2011,Campo Bom,31.299
2011,Campo Novo,2.343
2011,Campos Borges,1.671
2011,Candelária,12.097
2011,Cândido Godói,3.656
2011,Candiota,3.483
2011,Canela,18.957
2011,Canguçu,26.378
2011,Canoas,151.920
2011,Canudos do Vale,663
2011,Capão Bonito do Sul,458
2011,Capão da Canoa,20.512
2011,Capão do Cipó,1.049
2011,Capão do Leão,8.464
2011,Capela de Santana,3.032
2011,Capitão,1.364
2011,Capivari do Sul,1.697
2011,Caraá,2.047
2011,Carazinho,31.656
2011,Carlos Barbosa,14.695
2011,Carlos Gomes,559
2011,Casca,5.608
2011,Caseiros,1.494
2011,Catuípe,4.479
2011,Caxias do Sul,248.966
2011,Centenário,1.256
2011,Cerrito,2.400
2011,Cerro Branco,1.851
2011,Cerro Grande,967
2011,Cerro Grande do Sul,4.797
2011,Cerro Largo,6.732
2011,Chapada,5.722
2011,Charqueadas,12.673
2011,Charrua,1.176
2011,Chiapetta,1.704
2011,Chuí,2.552
2011,Chuvisca,2.019
2011,Cidreira,2.851
2011,Ciríaco,2.407
2011,Colinas,1.514
2011,Colorado,2.051
2011,Condor,3.062
2011,Constantina,4.843
2011,Coqueiro Baixo,625
2011,Coqueiros do Sul,1.219
2011,Coronel Barros,1.142
2011,Coronel Bicaco,2.804
2011,Coronel Pilar,791
2011,Cotiporã,2.040
2011,Coxilha,1.290
2011,Crissiumal,7.367
2011,Cristal,2.800
2011,Cristal do Sul,942
2011,Cruz Alta,27.354
2011,Cruzaltense,971
2011,Cruzeiro do Sul,6.836
2011,David Canabarro,2.632
2011,Derrubadas,1.079
2011,Dezesseis de Novembro,899
2011,Dilermando de Aguiar,743
2011,Dois Irmãos,13.714
2011,Dois Irmãos das Missões,766
2011,Dois Lajeados,1.664
2011,Dom Feliciano,5.437
2011,Dom Pedrito,16.442
2011,Dom Pedro de Alcântara,1.175
2011,Dona Francisca,1.291
2011,Doutor Maurício Cardoso,2.434
2011,Doutor Ricardo,1.003
2011,Eldorado do Sul,11.274
2011,Encantado,13.187
2011,Encruzilhada do Sul,8.501
2011,Engenho Velho,482
2011,Entre-Ijuís,4.314
2011,Entre Rios do Sul,1.082
2011,Erebango,1.284
2011,Erechim,55.719
2011,Ernestina,1.826
2011,Erval Grande,1.876
2011,Erval Seco,2.567
2011,Esmeralda,1.205
2011,Esperança do Sul,1.086
2011,Espumoso,8.398
2011,Estação,3.134
2011,Estância Velha,22.637
2011,Esteio,37.414
2011,Estrela,19.838
2011,Estrela Velha,1.440
2011,Eugênio de Castro,1.187
2011,Fagundes Varela,1.458
2011,Farroupilha,35.864
2011,Faxinal do Soturno,3.138
2011,Faxinalzinho,826
2011,Fazenda Vilanova,2.094
2011,Feliz,7.720
2011,Flores da Cunha,17.752
2011,Floriano Peixoto,890
2011,Fontoura Xavier,3.629
2011,Formigueiro,2.422
2011,Forquetinha,1.161
2011,Fortaleza dos Valos,2.281
2011,Frederico Westphalen,15.268
2011,Garibaldi,19.429
2011,Garruchos,700
2011,Gaurama,3.078
2011,General Câmara,2.619
2011,Gentil,886
2011,Getúlio Vargas,8.936
2011,Giruá,7.371
2011,Glorinha,3.320
2011,Gramado,19.814
2011,Gramado dos Loureiros,655
2011,Gramado Xavier,1.297
2011,Gravataí,108.167
2011,Guabiju,743
2011,Guaíba,36.424
2011,Guaporé,12.204
2011,Guarani das Missões,3.682
2011,Harmonia,2.583
2011,Herval,2.398
2011,Herveiras,925
2011,Horizontina,11.616
2011,Hulha Negra,1.444
2011,Humaitá,2.537
2011,Ibarama,1.848
2011,Ibiaçá,2.664
2011,Ibiraiaras,3.999
2011,Ibirapuitã,1.645
2011,Ibirubá,11.411
2011,Igrejinha,16.480
2011,Ijuí,41.256
2011,Ilópolis,2.038
2011,Imbé,7.490
2011,Imigrante,1.632
2011,Independência,2.854
2011,Inhacorá,738
2011,Ipê,2.877
2011,Ipiranga do Sul,1.289
2011,Iraí,3.079
2011,Itaara,1.873
2011,Itacurubi,805
2011,Itapuca,751
2011,Itaqui,12.689
2011,Itati,845
2011,Itatiba do Sul,1.407
2011,Ivorá,864
2011,Ivoti,11.333
2011,Jaboticaba,1.349
2011,Jacuizinho,697
2011,Jacutinga,1.777
2011,Jaguarão,12.233
2011,Jaguari,4.761
2011,Jaquirana,1.200
2011,Jari,1.051
2011,Jóia,3.377
2011,Júlio de Castilhos,7.679
2011,Lagoa Bonita do Sul,1.040
2011,Lagoa dos Três Cantos,927
2011,Lagoa Vermelha,12.310
2011,Lagoão,1.763
2011,Lajeado,48.554
2011,Lajeado do Bugre,641
2011,Lavras do Sul,2.231
2011,Liberato Salzano,2.098
2011,Lindolfo Collor,2.259
2011,Linha Nova,880
2011,Maçambará,675
2011,Machadinho,2.114
2011,Mampituba,707
2011,Manoel Viana,2.246
2011,Maquiné,2.730
2011,Maratá,1.437
2011,Marau,21.129
2011,Marcelino Ramos,2.090
2011,Mariana Pimentel,1.698
2011,Mariano Moro,989
2011,Marques de Souza,2.104
2011,Mata,1.844
2011,Mato Castelhano,1.252
2011,Mato Leitão,2.455
2011,Mato Queimado,879
2011,Maximiliano de Almeida,2.444
2011,Minas do Leão,2.387
2011,Miraguaí,2.039
2011,Montauri,844
2011,Monte Alegre dos Campos,835
2011,Monte Belo do Sul,1.427
2011,Montenegro,33.556
2011,Mormaço,1.002
2011,Morrinhos do Sul,1.655
2011,Morro Redondo,3.767
2011,Morro Reuter,3.074
2011,Mostardas,3.852
2011,Muçum,2.602
2011,Muitos Capões,889
2011,Muliterno,828
2011,Não-Me-Toque,9.625
2011,Nicolau Vergueiro,890
2011,Nonoai,4.380
2011,Nova Alvorada,1.514
2011,Nova Araçá,2.292
2011,Nova Bassano,5.762
2011,Nova Boa Vista,1.147
2011,Nova Bréscia,1.673
2011,Nova Candelária,1.607
2011,Nova Esperança do Sul,1.809
2011,Nova Hartz,7.609
2011,Nova Pádua,1.481
2011,Nova Palma,3.170
2011,Nova Petrópolis,11.896
2011,Nova Prata,13.503
2011,Nova Ramada,1.124
2011,Nova Roma do Sul,1.644
2011,Nova Santa Rita,10.754
2011,Novo Barreiro,1.553
2011,Novo Cabrais,1.434
2011,Novo Hamburgo,128.078
2011,Novo Machado,1.730
2011,Novo Tiradentes,691
2011,Novo Xingu,619
2011,Osório,22.597
2011,Paim Filho,1.725
2011,Palmares do Sul,3.910
2011,Palmeira das Missões,15.899
2011,Palmitinho,3.516
2011,Panambi,21.643
2011,Pantano Grande,3.395
2011,Paraí,4.278
2011,Paraíso do Sul,2.753
2011,Pareci Novo,2.575
2011,Parobé,21.893
2011,Passa Sete,2.079
2011,Passo do Sobrado,2.994
2011,Passo Fundo,94.988
2011,Paulo Bento,916
2011,Paverama,3.475
2011,Pedras Altas,531
2011,Pedro Osório,2.906
2011,Pejuçara,2.041
2011,Pelotas,154.714
2011,Picada Café,2.835
2011,Pinhal,967
2011,Pinhal da Serra,669
2011,Pinhal Grande,1.542
2011,Pinheirinho do Vale,1.509
2011,Pinheiro Machado,4.593
2011,Pinto Bandeira,26
2011,Pirapó,882
2011,Piratini,6.629
2011,Planalto,3.873
2011,Poço das Antas,1.204
2011,Pontão,1.422
2011,Ponte Preta,921
2011,Portão,18.499
2011,Porto Alegre,716.493
2011,Porto Lucena,2.098
2011,Porto Mauá,989
2011,Porto Vera Cruz,570
2011,Porto Xavier,4.638
2011,Pouso Novo,850
2011,Presidente Lucena,1.407
2011,Progresso,2.449
2011,Protásio Alves,954
2011,Putinga,2.036
2011,Quaraí,12.198
2011,Quatro Irmãos,589
2011,Quevedos,930
2011,Quinze de Novembro,1.967
2011,Redentora,1.815
2011,Relvado,1.109
2011,Restinga Seca,6.038
2011,Rio dos Índios,1.064
2011,Rio Grande,85.606
2011,Rio Pardo,12.473
2011,Riozinho,1.636
2011,Roca Sales,4.621
2011,Rodeio Bonito,2.985
2011,Rolador,857
2011,Rolante,8.833
2011,Ronda Alta,4.169
2011,Rondinha,2.403
2011,Roque Gonzales,2.703
2011,Rosário do Sul,13.736
2011,Sagrada Família,790
2011,Saldanha Marinho,1.502
2011,Salto do Jacuí,4.061
2011,Salvador das Missões,1.506
2011,Salvador do Sul,4.001
2011,Sananduva,9.503
2011,Santa Bárbara do Sul,4.034
2011,Santa Cecília do Sul,712
2011,Santa Clara do Sul,3.437
2011,Santa Cruz do Sul,70.148
2011,Santa Margarida do Sul,474
2011,Santa Maria,118.756
2011,Santa Maria do Herval,3.026
2011,Santa Rosa,39.171
2011,Santa Tereza,707
2011,Santa Vitória do Palmar,14.227
2011,Santana da Boa Vista,3.266
2011,Santana do Livramento,43.513
2011,Santiago,21.659
2011,Santo Ângelo,36.520
2011,Santo Antônio da Patrulha,18.419
2011,Santo Antônio das Missões,3.336
2011,Santo Antônio do Palma,944
2011,Santo Antônio do Planalto,1.147
2011,Santo Augusto,6.512
2011,Santo Cristo,8.235
2011,Santo Expedito do Sul,1.332
2011,São Borja,25.767
2011,São Domingos do Sul,1.587
2011,São Francisco de Assis,5.926
2011,São Francisco de Paula,7.754
2011,São Gabriel,21.255
2011,São Jerônimo,7.196
2011,São João da Urtiga,2.325
2011,São João do Polêsine,1.164
2011,São Jorge,1.592
2011,São José das Missões,803
2011,São José do Herval,916
2011,São José do Hortêncio,2.199
2011,São José do Inhacorá,1.054
2011,São José do Norte,5.779
2011,São José do Ouro,4.123
2011,São José do Sul,1.232
2011,São José dos Ausentes,871
2011,São Leopoldo,89.536
2011,São Lourenço do Sul,19.507
2011,São Luiz Gonzaga,14.847
2011,São Marcos,13.417
2011,São Martinho,2.980
2011,São Martinho da Serra,959
2011,São Miguel das Missões,3.025
2011,São Nicolau,1.541
2011,São Paulo das Missões,2.545
2011,São Pedro da Serra,1.874
2011,São Pedro das Missões,664
2011,São Pedro do Butiá,1.502
2011,São Pedro do Sul,6.468
2011,São Sebastião do Caí,10.814
2011,São Sepé,9.047
2011,São Valentim,1.424
2011,São Valentim do Sul,1.112
2011,São Valério do Sul,549
2011,São Vendelino,1.317
2011,São Vicente do Sul,2.868
2011,Sapiranga,36.428
2011,Sapucaia do Sul,60.277
2011,Sarandi,10.255
2011,Seberi,5.022
2011,Sede Nova,1.210
2011,Segredo,2.756
2011,Selbach,2.990
2011,Senador Salgado Filho,1.273
2011,Sentinela do Sul,2.158
2011,Serafina Corrêa,7.730
2011,Sério,939
2011,Sertão,3.551
2011,Sertão Santana,3.232
2011,Sete de Setembro,696
2011,Severiano de Almeida,1.953
2011,Silveira Martins,1.140
2011,Sinimbu,3.768
2011,Sobradinho,6.430
2011,Soledade,11.550
2011,Tabaí,2.554
2011,Tapejara,11.867
2011,Tapera,4.944
2011,Tapes,5.944
2011,Taquara,25.932
2011,Taquari,13.083
2011,Taquaruçu do Sul,1.347
2011,Tavares,1.891
2011,Tenente Portela,5.079
2011,Terra de Areia,4.354
2011,Teutônia,17.089
2011,Tio Hugo,1.258
2011,Tiradentes do Sul,2.148
2011,Toropi,1.282
2011,Torres,16.594
2011,Tramandaí,16.648
2011,Travesseiro,1.129
2011,Três Arroios,1.595
2011,Três Cachoeiras,5.822
2011,Três Coroas,11.535
2011,Três de Maio,12.810
2011,Três Forquilhas,1.084
2011,Três Palmeiras,1.563
2011,Três Passos,13.068
2011,Trindade do Sul,2.112
2011,Triunfo,9.790
2011,Tucunduva,3.040
2011,Tunas,1.296
