2011,Coronel Bicaco,  7.797 
2011,Coronel Pilar,  1.741 
2011,Cotiporã,  3.929 
2011,Coxilha,  2.842 
2011,Crissiumal,  14.307 
2011,Cristal,  7.445 
2011,Cristal do Sul,  2.880 
2011,Cruz Alta,  63.962 
2011,Cruzaltense,  2.123 
2011,Cruzeiro do Sul,  12.699 
2011,David Canabarro,  4.641 
2011,Derrubadas,  3.233 
2011,Dezesseis de Novembro,  2.906 
2011,Dilermando de Aguiar,  3.053 
2011,Dois Irmãos,  28.869 
2011,Dois Irmãos das Missões,  2.136 
2011,Dois Lajeados,  3.240 
2011,Dom Feliciano,  14.703 
2011,Dom Pedro de Alcântara,  2.633 
2011,Dom Pedrito,  39.677 
2011,Dona Francisca,  3.498 
2011,Doutor Maurício Cardoso,  5.297 
2011,Doutor Ricardo,  2.040 
2011,Eldorado do Sul,  35.708 
2011,Encantado,  20.924 
2011,Encruzilhada do Sul,  25.125 
2011,Engenho Velho,  1.550 
2011,Entre-Ijuís,  9.012 
2011,Entre Rios do Sul,  3.113 
2011,Erebango,  3.076 
2011,Erechim,  99.230 
2011,Ernestina,  3.153 
2011,Herval,  6.825 
2011,Erval Grande,  5.199 
2011,Erval Seco,  7.955 
2011,Esmeralda,  3.188 
2011,Esperança do Sul,  3.298 
2011,Espumoso,  15.541 
2011,Estação,  6.118 
2011,Estância Velha,  43.939 
2011,Esteio,  81.482 
2011,Estrela,  31.365 
2011,Estrela Velha,  3.632 
2011,Eugênio de Castro,  2.761 
2011,Fagundes Varela,  2.650 
2011,Farroupilha,  65.042 
2011,Faxinal do Soturno,  6.870 
2011,Faxinalzinho,  2.575 
2011,Fazenda Vilanova,  3.842 
2011,Feliz,  12.876 
2011,Flores da Cunha,  27.825 
2011,Floriano Peixoto,  1.992 
2011,Fontoura Xavier,  10.999 
2011,Formigueiro,  7.060 
2011,Forquetinha,  2.527 
2011,Fortaleza dos Valos,  4.663 
2011,Frederico Westphalen,  29.602 
2011,Garibaldi,  31.428 
2011,Garruchos,  3.330 
2011,Gaurama,  5.885 
2011,General Câmara,  8.615 
2011,Gentil,  1.753 
2011,Getúlio Vargas,  16.466 
2011,Giruá,  17.157 
2011,Glorinha,  7.138 
2011,Gramado,  33.352 
2011,Gramado dos Loureiros,  2.339 
2011,Gramado Xavier,  3.983 
2011,Gravataí,  263.021 
2011,Guabiju,  1.597 
2011,Guaíba,  97.792 
2011,Guaporé,  23.532 
2011,Guarani das Missões,  8.253 
2011,Harmonia,  4.384 
2011,Herveiras,  3.047 
2011,Horizontina,  18.566 
2011,Hulha Negra,  6.148 
2011,Humaitá,  4.998 
2011,Ibarama,  4.411 
2011,Ibiaçá,  4.858 
2011,Ibiraiaras,  7.601 
2011,Ibirapuitã,  4.149 
2011,Ibirubá,  19.621 
2011,Igrejinha,  32.620 
2011,Ijuí,  81.748 
2011,Ilópolis,  4.202 
2011,Imbé,  18.485 
2011,Imigrante,  3.096 
2011,Independência,  6.812 
2011,Inhacorá,  2.353 
2011,Ipê,  6.054 
2011,Ipiranga do Sul,  1.964 
2011,Iraí,  8.188 
2011,Itaara,  5.095 
2011,Itacurubi,  3.480 
2011,Itapuca,  2.380 
2011,Itaqui,  39.108 
2011,Itati,  2.669 
2011,Itatiba do Sul,  4.173 
2011,Ivorá,  2.152 
2011,Ivoti,  20.614 
2011,Jaboticaba,  4.042 
2011,Jacuizinho,  2.651 
2011,Jacutinga,  3.709 
2011,Jaguarão,  28.423 
2011,Jaguari,  11.434 
2011,Jaquirana,  4.172 
2011,Jari,  3.679 
2011,Jóia,  8.508 
2011,Júlio de Castilhos,  19.836 
2011,Lagoa Bonita do Sul,  2.679 
2011,Lagoão,  6.115 
2011,Lagoa dos Três Cantos,  1.741 
2011,Lagoa Vermelha,  27.886 
2011,Lajeado,  74.001 
2011,Lajeado do Bugre,  2.551 
2011,Lavras do Sul,  7.707 
2011,Liberato Salzano,  5.937 
2011,Lindolfo Collor,  5.448 
2011,Linha Nova,  1.703 
2011,Machadinho,  5.638 
2011,Maçambará,  4.724 
2011,Mampituba,  3.050 
2011,Manoel Viana,  7.135 
2011,Maquiné,  6.950 
2011,Maratá,  2.579 
2011,Marau,  37.915 
2011,Marcelino Ramos,  5.222 
2011,Mariana Pimentel,  3.805 
2011,Mariano Moro,  2.184 
2011,Marques de Souza,  4.256 
2011,Mata,  5.145 
2011,Mato Castelhano,  2.499 
2011,Mato Leitão,  3.994 
2011,Mato Queimado,  1.887 
2011,Maximiliano de Almeida,  4.939 
2011,Minas do Leão,  7.764 
2011,Miraguaí,  4.961 
2011,Montauri,  1.562 
2011,Monte Alegre dos Campos,  3.185 
2011,Monte Belo do Sul,  2.803 
2011,Montenegro,  61.065 
2011,Mormaço,  2.849 
2011,Morrinhos do Sul,  3.180 
2011,Morro Redondo,  6.358 
2011,Morro Reuter,  5.855 
2011,Mostardas,  12.320 
2011,Muçum,  4.899 
2011,Muitos Capões,  3.042 
2011,Muliterno,  1.867 
2011,Não-Me-Toque,  16.424 
2011,Nicolau Vergueiro,  1.762 
2011,Nonoai,  12.228 
2011,Nova Alvorada,  3.269 
2011,Nova Araçá,  4.151 
2011,Nova Bassano,  9.094 
2011,Nova Boa Vista,  1.997 
2011,Nova Bréscia,  3.276 
2011,Nova Candelária,  2.832 
2011,Nova Esperança do Sul,  4.778 
2011,Nova Hartz,  18.883 
2011,Nova Pádua,  2.481 
2011,Nova Palma,  6.415 
2011,Nova Petrópolis,  19.705 
2011,Nova Prata,  23.444 
2011,Nova Ramada,  2.465 
2011,Nova Roma do Sul,  3.470 
2011,Nova Santa Rita,  23.336 
2011,Novo Cabrais,  3.913 
2011,Novo Hamburgo,  246.489 
2011,Novo Machado,  3.883 
2011,Novo Tiradentes,  2.273 
2011,Novo Xingu,  1.765 
2011,Novo Barreiro,  4.048 
2011,Osório,  42.447 
2011,Paim Filho,  4.301 
2011,Palmares do Sul,  11.231 
2011,Palmeira das Missões,  34.907 
2011,Palmitinho,  7.068 
2011,Panambi,  39.712 
2011,Pantano Grande,  9.978 
2011,Paraí,  6.905 
2011,Paraíso do Sul,  7.408 
2011,Pareci Novo,  3.698 
2011,Parobé,  52.974 
2011,Passa Sete,  5.257 
2011,Passo do Sobrado,  6.240 
2011,Passo Fundo,  191.450 
2011,Paulo Bento,  2.241 
2011,Paverama,  8.299 
2011,Pedras Altas,  2.195 
2011,Pedro Osório,  7.883 
2011,Pejuçara,  4.067 
2011,Pelotas,  337.402 
2011,Picada Café,  5.341 
2011,Pinhal,  2.551 
2011,Pinhal da Serra,  2.247 
2011,Pinhal Grande,  4.542 
2011,Pinheirinho do Vale,  4.500 
2011,Pinheiro Machado,  12.950 
2011,Pinto Bandeira,  -   
2011,Pirapó,  2.757 
2011,Piratini,  20.081 
2011,Planalto,  10.774 
2011,Poço das Antas,  2.134 
2011,Pontão,  3.890 
2011,Ponte Preta,  1.746 
2011,Portão,  31.895 
2011,Porto Alegre,  1.445.787 
2011,Porto Lucena,  5.471 
2011,Porto Mauá,  2.548 
2011,Porto Vera Cruz,  1.810 
2011,Porto Xavier,  10.825 
2011,Pouso Novo,  1.836 
2011,Presidente Lucena,  2.589 
2011,Progresso,  6.071 
2011,Protásio Alves,  2.016 
